Date,Temp,Umidità,Remark,
2023/09/19 18:47:45,"25.38℃","68.25%",""
2023/09/19 18:57:45,"25.38℃","68.50%",""
2023/09/19 19:07:45,"25.38℃","68.44%",""
2023/09/19 19:17:45,"25.38℃","69.75%",""
2023/09/19 19:27:45,"25.38℃","70.50%",""
2023/09/19 19:37:45,"25.31℃","69.50%",""
2023/09/19 19:47:45,"25.31℃","69.69%",""
2023/09/19 19:57:45,"25.31℃","70.31%",""
2023/09/19 20:07:45,"25.38℃","71.81%",""
2023/09/19 20:17:45,"25.44℃","72.69%",""
2023/09/19 20:27:45,"25.44℃","72.81%",""
2023/09/19 20:37:45,"25.44℃","72.75%",""
2023/09/19 20:47:45,"25.44℃","72.88%",""
2023/09/19 20:57:45,"25.44℃","73.00%",""
2023/09/19 21:07:45,"25.38℃","73.50%",""
2023/09/19 21:17:45,"25.38℃","73.06%",""
2023/09/19 21:27:45,"25.38℃","73.19%",""
2023/09/19 21:37:45,"25.38℃","72.88%",""
2023/09/19 21:47:45,"25.31℃","72.69%",""
2023/09/19 21:57:45,"25.31℃","72.50%",""
2023/09/19 22:07:45,"25.31℃","72.50%",""
2023/09/19 22:17:45,"25.31℃","72.06%",""
2023/09/19 22:27:45,"25.31℃","71.81%",""
2023/09/19 22:37:45,"25.31℃","71.75%",""
2023/09/19 22:47:45,"25.31℃","71.62%",""
2023/09/19 22:57:45,"25.25℃","71.56%",""
2023/09/19 23:07:45,"25.25℃","71.56%",""
2023/09/19 23:17:45,"25.25℃","71.56%",""
2023/09/19 23:27:45,"25.19℃","71.75%",""
2023/09/19 23:37:45,"25.25℃","72.50%",""
2023/09/19 23:47:45,"25.25℃","73.62%",""
2023/09/19 23:57:45,"25.19℃","74.19%",""
2023/09/20 00:07:45,"25.19℃","74.38%",""
2023/09/20 00:17:45,"25.19℃","74.50%",""
2023/09/20 00:27:45,"25.19℃","74.56%",""
2023/09/20 00:37:45,"25.19℃","74.69%",""
2023/09/20 00:47:45,"25.13℃","74.75%",""
2023/09/20 00:57:45,"25.13℃","74.75%",""
2023/09/20 01:07:45,"25.13℃","74.94%",""
2023/09/20 01:17:45,"25.13℃","74.94%",""
2023/09/20 01:27:45,"25.06℃","74.62%",""
2023/09/20 01:37:45,"25.06℃","74.38%",""
2023/09/20 01:47:45,"25.06℃","74.12%",""
2023/09/20 01:57:45,"25.06℃","74.00%",""
2023/09/20 02:07:45,"25.06℃","73.69%",""
2023/09/20 02:17:45,"25.00℃","73.69%",""
2023/09/20 02:27:45,"25.00℃","73.56%",""
2023/09/20 02:37:45,"25.00℃","73.50%",""
2023/09/20 02:47:45,"25.00℃","73.56%",""
2023/09/20 02:57:45,"24.94℃","73.62%",""
2023/09/20 03:07:45,"24.94℃","73.50%",""
2023/09/20 03:17:45,"24.94℃","73.56%",""
2023/09/20 03:27:45,"24.94℃","73.56%",""
2023/09/20 03:37:45,"24.94℃","73.62%",""
2023/09/20 03:47:45,"24.88℃","73.62%",""
2023/09/20 03:57:45,"24.88℃","73.69%",""
2023/09/20 04:07:45,"24.81℃","73.75%",""
2023/09/20 04:17:45,"24.81℃","73.75%",""
2023/09/20 04:27:45,"24.81℃","73.81%",""
2023/09/20 04:37:45,"24.81℃","73.50%",""
2023/09/20 04:47:45,"24.81℃","73.50%",""
2023/09/20 04:57:45,"24.75℃","73.50%",""
2023/09/20 05:07:45,"24.75℃","73.50%",""
2023/09/20 05:17:45,"24.75℃","73.56%",""
2023/09/20 05:27:45,"24.69℃","73.62%",""
2023/09/20 05:37:45,"24.69℃","73.75%",""
2023/09/20 05:47:45,"24.69℃","73.69%",""
2023/09/20 05:57:45,"24.63℃","73.75%",""
2023/09/20 06:07:45,"24.63℃","73.88%",""
2023/09/20 06:17:45,"24.63℃","73.88%",""
2023/09/20 06:27:45,"24.56℃","73.88%",""
2023/09/20 06:37:45,"24.56℃","73.81%",""
2023/09/20 06:47:45,"24.56℃","73.75%",""
2023/09/20 06:57:45,"24.56℃","73.75%",""
2023/09/20 07:07:45,"24.50℃","73.81%",""
2023/09/20 07:17:45,"24.50℃","73.88%",""
2023/09/20 07:27:45,"24.50℃","73.88%",""
2023/09/20 07:37:45,"24.50℃","74.06%",""
2023/09/20 07:47:45,"24.50℃","74.06%",""
2023/09/20 07:57:45,"24.50℃","74.75%",""
2023/09/20 08:07:45,"24.56℃","75.12%",""
2023/09/20 08:17:45,"24.56℃","75.12%",""
2023/09/20 08:27:45,"24.56℃","75.00%",""
2023/09/20 08:37:45,"24.50℃","75.06%",""
2023/09/20 08:47:45,"24.50℃","74.94%",""
2023/09/20 08:57:45,"24.44℃","75.19%",""
2023/09/20 09:07:45,"24.44℃","75.19%",""
2023/09/20 09:17:45,"24.44℃","75.25%",""
2023/09/20 09:27:45,"24.38℃","76.06%",""
2023/09/20 09:37:45,"24.38℃","75.62%",""
2023/09/20 09:47:45,"24.38℃","75.50%",""
2023/09/20 09:57:45,"24.38℃","75.81%",""
2023/09/20 10:07:45,"24.31℃","75.44%",""
2023/09/20 10:17:45,"24.31℃","74.88%",""
2023/09/20 10:27:45,"24.31℃","74.44%",""
